kegg_id,median_MDA,quantile_25,quantile_75,gene_name,pathways,kegg_orthologs
K01128,17.648975164968444,15.091738590191444,21.00184053135723,SMPDL3,_,_
K08589,16.95485154806905,13.644581149110666,19.521771517768876,rgpA_B,Cationic antimicrobial peptide (CAMP) resistance_,ko01503_
K08138,3.461327536094207,2.4512127971382824,4.118016648471308,xylE,_,_
K03851,1.425418547147044,0.8391901479881065,2.1233658051991027,tpa,Taurine and hypotaurine metabolism_Metabolic pathways_,ko00430_ko01100_
K12344,1.3828689785592867,0.6691328124145951,2.169834214310539,SRD5A2,Steroid hormone biosynthesis_Prostate cancer_,ko00140_ko05215_
K02173,1.3433286292815116,0.7507656041686085,1.863827787001385,yggC,_,_
K04021,1.3114352283199366,0.7500038574059749,2.3029180804145053,eutE,Pyruvate metabolism_Metabolic pathways_Microbial metabolism in diverse environments_,ko00620_ko01100_ko01120_
K02771,1.0019853314717027,0.09094413084296005,1.8041356139083669,"PTS-Fru1-EIID, levG",Fructose and mannose metabolism_Phosphotransferase system (PTS)_,ko00051_ko02060_
K02508,0.9776737793908534,0.2880839958286201,1.702969845281926,hpaA,_,_
K11046,0.9534547479723097,0.18220593493917686,1.4350640012099152,sagA,_,_
K13923,0.9313103191371128,0.15831347709907595,1.9281540660006347,pduL,Propanoate metabolism_,ko00640_
K00096,0.8913903655491071,0.3790400695650913,1.9890888520423147,"araM, egsA",Glycerophospholipid metabolism_,ko00564_
K05395,0.8680908516896161,0.1708660810352201,1.2764299107804846,NA,NA,NA
K10672,0.8189837540786034,0.27646376355785757,1.418480095266429,grdB,_,_
K13921,0.8073429595907844,0.12741429666420306,1.4820361182124073,pduQ,Propanoate metabolism_,ko00640_
K12999,0.7851647791023523,0.2868199819581385,1.343959011318847,rgpI,_,_
K00094,0.7426082822463281,0.37319836730937506,1.1611858639410861,"E1.1.1.251, gatD",Galactose metabolism_Metabolic pathways_,ko00052_ko01100_
K11704,0.7126179230348073,-0.06476112127650453,1.4248951283165028,mtsA,ABC transporters_,ko02010_
K13480,0.7125588503733106,0.086483971741096885,1.1550690359596243,"ygeU, xdhC",Purine metabolism_Metabolic pathways_Microbial metabolism in diverse environments_,ko00230_ko01100_ko01120_
K13636,0.6840535105295955,0.2508870802124242,1.2253477728269073,dsdC,_,_
K12143,0.652321265491882,0.06663069017397959,1.2374203509071418,hyfH,_,_
K03221,0.6361575645053851,0.1706708224768947,1.3287578016750334,"yscF, sctF",Bacterial secretion system_,ko03070_
K00879,0.6280047812086439,0.19551307844405372,1.3143957335139356,fucK,Fructose and mannose metabolism_Microbial metabolism in diverse environments_,ko00051_ko01120_
K08315,0.596320880974309,-0.1029478267698269,1.2998608583109161,hycI,_,_
K02506,0.5940962839932674,0.003404292763282482,1.163825317014693,"hofD, hopD",_,_
K12997,0.5891362265963649,0.16380334470782176,1.2748763788461357,rgpB,_,_
K01085,0.5562266388303245,0.042142167808680464,1.1668212009287768,agp,Glycolysis / Gluconeogenesis_Microbial metabolism in diverse environments_,ko00010_ko01120_
K11202,0.5513738644688359,0.06912194172221664,1.0699310301396732,PTS-Fru2-EIIB,_,_
K01460,0.5454764235598009,0.08842399600059227,0.9437201783520839,gsp,Glutathione metabolism_Metabolic pathways_,ko00480_ko01100_
K04641,0.5247532219926223,0.0056656038618451456,1.0935033801087806,bop,_,_
K14081,0.523813497510826,-0.005171273527156324,1.3983969202686517,mtaC,Methane metabolism_Microbial metabolism in diverse environments_Carbon metabolism_,ko00680_ko01120_ko01200_
K05789,0.51612048338377,-0.024051425576550066,0.948469281629194,wzzB,_,_
K07268,0.5147964370348446,-0.013962204255734939,0.9694133545952253,oapA,_,_
K12107,0.5005007512521915,0.06265425549448783,0.8822004692276764,cag22,Epithelial cell signaling in Helicobacter pylori infection_,ko05120_
K01216,0.4942734731548441,-0.008208034223244828,1.1215845083833154,E3.2.1.73,_,_
K11049,0.49314475695862,-0.2153769161358372,1.2456416040297804,cylG,_,_
K10670,0.4914100273511975,0.03183782281015671,1.0581253039121168,grdA,_,_
K03796,0.48571087514273553,0.0702577192680745,0.8459170593587448,bax,_,_
K12145,0.4657048949502416,-0.10910937450289342,0.8710891487716532,hyfJ,_,_
K09900,0.46355338575485106,0.021274837875580044,0.9055484224186393,K09900,_,_
K13280,0.4442446510754508,0,1.0864936955191316,"SEC11, sipW",Protein export_,ko03060_
K04020,0.432310289653127,0.04534057470632536,1.0643711104764153,eutD,Pyruvate metabolism_Metabolic pathways_,ko00620_ko01100_
K03533,0.4262920229059163,-0.040356555363401325,0.8911610975382666,torD,Two-component system_,ko02020_
K03332,0.42510246677933683,-0.13656331929957985,0.9101287842504246,fruA,Fructose and mannose metabolism_,ko00051_
K03079,0.4203242340412539,-0.08720619725616888,0.9359563815738745,"ulaE, sgaU, sgbU",Pentose and glucuronate interconversions_Ascorbate and aldarate metabolism_Metabolic pathways_Microbial metabolism in diverse environments_,ko00040_ko00053_ko01100_ko01120_
K00785,0.41559808857464625,-0.21553603284941528,0.9246831619558737,lst,_,_
K10796,0.41191666918106,-0.23443697924633625,1.068366373418534,prdE,_,_
K12142,0.3725888632379585,-0.02906578390007869,0.9306173567350811,hyfG,_,_
K13651,0.36985360628243213,-0.11059889293634555,0.8366823685367755,mqsR,_,_
K00385,0.3686729628374745,-0.11322115768001349,0.6901833020186128,asrC,Sulfur metabolism_Microbial metabolism in diverse environments_,ko00920_ko01120_
K12343,0.36325351337503875,-0.18115510282589076,0.8934797484640746,SRD5A1,Steroid hormone biosynthesis_,ko00140_
K12138,0.3342024909987596,-0.34656866823175136,0.8911940551334654,hyfC,_,_
K12144,0.3338004004132151,-0.131340837414562,0.716103353066754,hyfI,_,_
K02814,0.3235929698970492,-0.1389712533625853,0.9454855797276358,"PTS-Sor-EIIC, sorA",Fructose and mannose metabolism_Phosphotransferase system (PTS)_,ko00051_ko02060_
K06928,0.3220765616249285,-0.09982898213349767,1.4192423927283824,NTPCR,Purine metabolism_Thiamine metabolism_Metabolic pathways_,ko00230_ko00730_ko01100_
K11705,0.2994925484858348,-0.16143799825208396,0.9273434752089748,mtsC,ABC transporters_,ko02010_
K04032,0.2991340240922642,-0.11466005135421459,0.6907617408783433,eutT,Porphyrin and chlorophyll metabolism_Metabolic pathways_,ko00860_ko01100_
K07405,0.2833984728383867,-0.15618799872340888,0.6437333182316564,E3.2.1.1A,Starch and sucrose metabolism_Metabolic pathways_,ko00500_ko01100_
K01062,0.28142422766996844,-0.43228291310223904,0.6679384847954695,"PLA2G7, PAFAH",Ether lipid metabolism_Metabolic pathways_Biosynthesis of secondary metabolites_Biosynthesis of antibiotics_,ko00565_ko01100_ko01110_ko01130_
K08298,0.274057300533186,-0.2712621915956583,0.7589069507743799,caiB,_,_
K11706,0.26371872675309427,-0.21363990899151064,0.8569624596297175,mtsB,ABC transporters_,ko02010_
K07311,0.2524877455223319,-0.25341517205379627,0.7090323880333508,ynfG,_,_
K06330,0.2503218967878674,-0.14623421035258305,0.706415964149681,cotH,_,_
K10908,0.23503053186841047,-0.2522001777571655,0.619143346088115,"POLRMT, RPO41",_,_
K03537,0.22551917148687478,-0.1002150225984898,0.6254251893868314,POP5,Ribosome biogenesis in eukaryotes_RNA transport_,ko03008_ko03013_
K04059,0.22415417812475685,-0.17132472927405357,0.6638119981297537,"yscX, sctX",Bacterial secretion system_,ko03070_
K14084,0.22291057762679933,-0.17793939577516804,0.6110025526132044,mttC,Methane metabolism_Microbial metabolism in diverse environments_Carbon metabolism_,ko00680_ko01120_ko01200_
K10010,0.21754826789574283,-0.08316903829285278,0.5041285598880166,ABC.CYST.A,ABC transporters_,ko02010_
K05600,0.21701985675635596,-0.3660115383221946,0.6576604054122422,antB,Aminobenzoate degradation_Microbial metabolism in diverse environments_,ko00627_ko01120_
K06951,0.2105307187347249,-0.1138347849648381,0.6345966753520389,K06951,_,_
K00968,0.1830477263318672,-0.1206721801710966,0.520737385849793,PCYT1,Phosphonate and phosphinate metabolism_Glycerophospholipid metabolism_Metabolic pathways_Choline metabolism in cancer_,ko00440_ko00564_ko01100_ko05231_
K02815,0.1814207374997493,-0.1745020349741651,0.7035972013360413,"PTS-Sor-EIID, sorM",Fructose and mannose metabolism_Phosphotransferase system (PTS)_,ko00051_ko02060_
K11626,0.1754469526096045,-0.5250507116297457,1.0013472734651816,glnT,Two-component system_,ko02020_
K01846,0.17271524310277803,0,0.537417307629166,"glmS, mutS, mamA",Glyoxylate and dicarboxylate metabolism_C5-Branched dibasic acid metabolism_Metabolic pathways_Carbon metabolism_,ko00630_ko00660_ko01100_ko01200_
K09132,0.16894183610502372,-0.25867542005649474,0.5005007512521915,K09132,_,_
K14089,0.16577910602515586,-0.14722133487325012,0.5538012790830091,echD,_,_
K11063,0.16400846209161904,-0.2064264364589601,0.6907424524233051,tcdAB,Quorum sensing_,ko02024_
K03399,0.16044447701935233,-0.2795752155043781,0.6800427709892933,cbiE,Porphyrin and chlorophyll metabolism_Metabolic pathways_,ko00860_ko01100_
K00293,0.15676028537871686,-0.27902142292582527,0.6040720154068393,LYS9,Lysine biosynthesis_Lysine degradation_Metabolic pathways_Biosynthesis of secondary metabolites_Biosynthesis of antibiotics_Biosynthesis of amino acids_,ko00300_ko00310_ko01100_ko01110_ko01130_ko01230_
K07469,0.15512780184389116,-0.1836270259373138,0.6672169853659271,mop,_,_
K12139,0.15446626138676073,-0.4319360937304142,0.6958217008940485,hyfD,_,_
K14940,0.15311873873554216,-0.5008542112634156,0.691743446759575,cofF,Methane metabolism_Microbial metabolism in diverse environments_,ko00680_ko01120_
K01905,0.15225766738697968,-0.28081752835286145,0.515417899382354,acdA,Glycolysis / Gluconeogenesis_Pyruvate metabolism_Propanoate metabolism_Metabolic pathways_Microbial metabolism in diverse environments_,ko00010_ko00620_ko00640_ko01100_ko01120_
K01160,0.14600253961233842,-0.19208885879030427,0.5005007512521915,rusA,_,_
K10202,0.13750701633221413,-0.26067710474274997,0.4584406238362876,ABC.NGC.P1,ABC transporters_,ko02010_
K03191,0.13646099813619741,-0.12088416304726482,0.47404261036068956,ureI,Epithelial cell signaling in Helicobacter pylori infection_,ko05120_
K12996,0.1336438552836398,-0.21946610434283312,0.4437390758804158,rgpA,_,_
K09729,0.12962752491642307,-0.2528317574208515,0.43102312883856697,K09729,_,_
K04109,0.12854353598055424,-0.34096877672132786,0.6317656460860328,"hcrB, hbaD",Benzoate degradation_Aminobenzoate degradation_Metabolic pathways_Microbial metabolism in diverse environments_Degradation of aromatic compounds_,ko00362_ko00627_ko01100_ko01120_ko01220_
K10201,0.12824124473958898,-0.19042260421908047,0.5018676467165032,ABC.NGC.P,ABC transporters_,ko02010_
K10122,0.12398640311804981,-0.13222767148582976,0.4501342167280997,"K10122, msmG",_,_
K10795,0.12230158370121061,-0.19039541267815127,0.761747937405757,prdD,_,_
K10558,0.12183105543123549,-0.3143896992319839,0.6212990095215738,"lsrA, ego",ABC transporters_Quorum sensing_,ko02010_ko02024_
K10120,0.10789421584506051,-0.40879629726869166,0.38527700596300507,"K10120, msmE",_,_
K02436,0.10649660615471823,-0.30511122141302216,0.4985350453950489,gatR,_,_
K12998,0.10640011834812001,-0.32064879117992706,0.7271770025624844,rgpE,_,_
K07318,0.10324772245251011,-0.3167463387833607,0.4694338023839328,K07318,_,_
K12700,0.10287180856325348,-0.28851761181114005,0.7610781547135744,rihC,_,_
K07739,0.09971861788049197,-0.4624554849380815,0.5588945703247151,"ELP3, KAT9",_,_
K06036,0.09798880420553996,-0.3600036784215017,0.7545963923296468,NA,NA,NA
K09384,0.096425053878713,-0.19911666499502412,0.5237838110969626,K09384,_,_
K11200,0.09520377415178372,-0.28840924845404714,0.5149466263442923,"PTS-Mng-EIIC, mngA, hrsA",Phosphotransferase system (PTS)_,ko02060_
K08600,0.09010894088675614,-0.2859916107950351,0.5449457793398068,srtB,_,_
K14088,0.08690999532833768,-0.2175799014576274,0.5135931642579903,echC,_,_
K03620,0.08424542359077095,0,0.5005007512521915,hyaC,Two-component system_,ko02020_
K00532,0.08339490585885204,-0.2648735011696147,0.6748752567132204,E1.12.7.2,_,_
K09711,0.07611364445958063,-0.20936628665269777,0.6820278110431472,K09711,_,_
K02102,0.07399353632491038,-0.3026723781659021,0.5005007512521915,NA,NA,NA
K09128,0.0719589406502909,-0.29531330432832775,0.4338795878754531,K09128,_,_
K10711,0.06647606893996871,-0.3098497130581586,0.3818784931214076,frlR,_,_
K07310,0.06186027124422347,-0.4670505435152574,0.39510207726044416,ynfF,Selenocompound metabolism_,ko00450_
K00032,0.061785598025362196,-0.43487492601080974,0.5011891433881461,E1.1.1.43,Pentose phosphate pathway_Glutathione metabolism_Metabolic pathways_Microbial metabolism in diverse environments_,ko00030_ko00480_ko01100_ko01120_
K10557,0.06101389400233766,-0.563946402776254,0.4853758834344021,lsrD,ABC transporters_Quorum sensing_,ko02010_ko02024_
K03779,0.05703165335232854,-0.34215712025888173,0.4262518732550048,ttdA,Glyoxylate and dicarboxylate metabolism_,ko00630_
K03780,0.05553796556209176,-0.21205825886728297,0.4811872853996705,ttdB,Glyoxylate and dicarboxylate metabolism_,ko00630_
K11441,0.05111597890874381,-0.4353872309547805,0.5005007512521914,kguK,Pentose phosphate pathway_Metabolic pathways_Microbial metabolism in diverse environments_,ko00030_ko01100_ko01120_
K06694,0.050507203902745615,-0.24199504471929212,0.64029219080149,PSMD10,_,_
